baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	56014.0743008442	1.02308915790149	0.212527531275089	4.81391352811243	1.48002869653569e-06	0.000124688351670229
AARS2	376.962236295145	0.459022248799965	0.128830583022764	3.56299131797655	0.000366652810250981	0.00598073142508329
AATK	245.436569947466	0.842442216871781	0.169313939140412	4.9756223329796	6.50383439823192e-07	7.07257395943901e-05
ABCB8	716.446070683988	0.548554116226581	0.174907580306221	3.13625124346351	0.00171122537466687	0.0171941144624948
ABCC10	267.871772128849	0.664008843289444	0.199251744788256	3.33251206404784	0.000860657389484369	0.0108434344724436
ABCC6	3687.39318334675	0.716526411577114	0.176936498219803	4.04962468900562	5.12998390066463e-05	0.00152734064366778
ABCG8	865.835971899192	0.673954180924298	0.253209265766451	2.66164896803549	0.00777589244182	0.0489433746850686
ABHD17A	1932.18581538527	0.652397257414416	0.181857143554691	3.58741616997969	0.000333971054204775	0.005658318424444
ABHD18	2759.61694599689	0.319628256154809	0.116439221641567	2.74502226697045	0.00605067920869617	0.0412700463998836
ABHD8	89.5439041831316	0.60539183891632	0.195220548543967	3.10106617070577	0.00192825195324481	0.01877173627708
ABLIM2	108.222246307991	0.5363586540795	0.168949385321893	3.17467064504317	0.00150006658901262	0.0157135785235505
ACAA2	8000.32107581503	0.533563141062207	0.134263889349206	3.97398841675489	7.0679001818271e-05	0.00189131088111614
ACBD4	706.509780404278	0.687076035816764	0.223569148218288	3.07321489253928	0.00211765933177633	0.020030288838649
ACOT7	186.163997506763	0.932800837386058	0.20174074841631	4.62376017095534	3.76845552429802e-06	0.000250137353047885
ACP6	285.434174459767	1.2101541647144	0.195011094603016	6.20556572526248	5.45004875020163e-10	2.45781169078946e-07
ACSBG1	22.3360653292768	1.08797451203286	0.388361891061884	2.80144508787422	0.0050874298433087	0.0365365628981041
ACSF2	178.547070256923	2.41811457382544	0.901606006652913	2.68200805671466	0.00731816972899534	0.046715027666397
ACSF3	677.809202231393	0.584425287740795	0.203969078642934	2.86526414508095	0.00416661526068501	0.0319517993892804
ACSL3	284.207725251984	0.459131039440193	0.163968430086225	2.80011853012651	0.00510838453325111	0.0366364696367931
ACSM1	4952.59360155536	1.20964326223371	0.249448290009317	4.84927462196086	1.23913770266827e-06	0.000109193668936854
ADAM15	55.9673814552674	0.687415689050092	0.241480199900321	2.8466751697814	0.00441784160399909	0.033188682950849
ADAP2	121.172220265056	1.21989122716522	0.307982330385878	3.9609130356173	7.46637234531892e-05	0.00196761158608193
ADCK5	360.439142307066	0.425793324579503	0.131392958437877	3.24060992036205	0.0011927427703046	0.0134770264532648
ADCYAP1R1	59.706065266096	1.32049477745762	0.360992293938725	3.65795835431812	0.00025423234247093	0.00461631999839757
ADD1	1182.79535226457	0.492082041379946	0.145335070800377	3.38584512788272	0.00070959418180956	0.00947753274362891
ADGRL1	62.7442684338405	0.890384060063398	0.29071466343011	3.06274217322874	0.00219318933312796	0.020442657778025
ADH7	174.279292431088	0.783411423757236	0.259314614405054	3.0210847373744	0.00251870861836905	0.0226247928995235
ADM2	9.60827486193264	2.24081954407718	0.838915422428082	2.67109113048792	0.00756051177000941	0.0478235229274308
ADPGK	454.213951576775	0.498798772439546	0.147847200099574	3.37374513757181	0.000741529884544039	0.00976793618532109
ADRA2C	13.5701038130355	1.94667771044659	0.611022055867275	3.18593689336387	0.00144286066395324	0.0153848279279521
AFG2A	368.288942538603	0.556463920368278	0.133071503679706	4.18169108322132	2.89348928793546e-05	0.00102225509797038
AGK	191.088323912441	0.778817697730076	0.174126991379069	4.47269944516881	7.72383031622176e-06	0.000402821395369484
AGO4	39.0288655892321	1.98329577604277	0.382794586571288	5.18109671771292	2.2058507135777e-07	3.05356192962012e-05
AGPAT2	2321.02348733093	0.859635769048544	0.214096076163114	4.01518694062197	5.93986950695531e-05	0.00168972206215484
AGRN	366.425763902094	0.48900184435525	0.132958218169493	3.67786099338273	0.000235198071140292	0.00440530595366492
AHSG	44826.7691234048	0.822367701074752	0.206110804154133	3.98993009827748	6.60927704941121e-05	0.00180368486528935
AIFM3	132.984343091219	1.29485228578365	0.271664183720562	4.76637099543295	1.8757373443955e-06	0.00014673816684498
AKT1	991.251598435551	0.291397514638594	0.106960107899844	2.72435696223731	0.00644268309340365	0.0428943377642893
