baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	56014.0743008442	1.02308915790149	0.212527531275089	4.81391352811243	1.48002869653569e-06	0.000124688351670229
A1CF	748.29308766893	-1.384443509146	0.39225787010549	-3.52942187947351	0.0004164686412396	0.00656291230845508
A4GNT	14.400574617446	-1.5993063927647	0.591963307756543	-2.70169852051446	0.00689862832905769	0.0448586379005265
AARS2	376.962236295145	0.459022248799965	0.128830583022764	3.56299131797655	0.000366652810250981	0.00598073142508329
AASDHPPT	1112.97064821013	-0.519163735391298	0.188879505412438	-2.74865043858331	0.00598411670741028	0.0409070269615345
AATK	245.436569947466	0.842442216871781	0.169313939140412	4.9756223329796	6.50383439823192e-07	7.07257395943901e-05
ABCB1	1287.77742335265	-0.655760850769719	0.223179049144708	-2.93827244664228	0.00330046844268322	0.0272260938572224
ABCB10	725.745826830212	-0.550425731111687	0.190284241920309	-2.89265009838389	0.00382006604656786	0.03011469033009
ABCB11	2467.48099986712	-0.769472211016072	0.199988247459325	-3.84758714970275	0.000119286849794302	0.00278390451734556
ABCB8	716.446070683988	0.548554116226581	0.174907580306221	3.13625124346351	0.00171122537466687	0.0171941144624948
ABCC10	267.871772128849	0.664008843289444	0.199251744788256	3.33251206404784	0.000860657389484369	0.0108434344724436
ABCC6	3687.39318334675	0.716526411577114	0.176936498219803	4.04962468900562	5.12998390066463e-05	0.00152734064366778
ABCC9	62.6057816959038	-1.01384311767292	0.36254846072838	-2.79643475974508	0.0051669841692784	0.0369349036212334
ABCG8	865.835971899192	0.673954180924298	0.253209265766451	2.66164896803549	0.00777589244182	0.0489433746850686
ABHD17A	1932.18581538527	0.652397257414416	0.181857143554691	3.58741616997969	0.000333971054204775	0.005658318424444
ABHD17B	93.1468925664346	-0.915289261942489	0.264937473310393	-3.45473688756049	0.00055083008527821	0.00800557127731829
ABHD18	2759.61694599689	0.319628256154809	0.116439221641567	2.74502226697045	0.00605067920869617	0.0412700463998836
ABHD8	89.5439041831316	0.60539183891632	0.195220548543967	3.10106617070577	0.00192825195324481	0.01877173627708
ABI1	681.951753523739	-0.696552301164033	0.181419327242435	-3.83946028106044	0.000123305074703911	0.00285163908059588
ABLIM2	108.222246307991	0.5363586540795	0.168949385321893	3.17467064504317	0.00150006658901262	0.0157135785235505
ABRA	84.6583062483673	-2.02294405037379	0.489820607706591	-4.12996925516363	3.62811749922321e-05	0.00119708920172312
ACAA2	8000.32107581503	0.533563141062207	0.134263889349206	3.97398841675489	7.0679001818271e-05	0.00189131088111614
ACAD11	572.265289819877	-1.09509874994976	0.260196345116593	-4.20873994005968	2.56798740798489e-05	0.000937157726814884
ACBD4	706.509780404278	0.687076035816764	0.223569148218288	3.07321489253928	0.00211765933177633	0.020030288838649
ACMSD	2399.2708519691	-0.492132769534269	0.107786129507129	-4.56582652874386	4.97530081554015e-06	0.000300339714191642
ACOT7	186.163997506763	0.932800837386058	0.20174074841631	4.62376017095534	3.76845552429802e-06	0.000250137353047885
ACOX1	20940.5344301988	-0.568775018066597	0.167226259722321	-3.40123027932962	0.000670832916980762	0.00908646741701945
ACP6	285.434174459767	1.2101541647144	0.195011094603016	6.20556572526248	5.45004875020163e-10	2.45781169078946e-07
ACSBG1	22.3360653292768	1.08797451203286	0.388361891061884	2.80144508787422	0.0050874298433087	0.0365365628981041
ACSF2	178.547070256923	2.41811457382544	0.901606006652913	2.68200805671466	0.00731816972899534	0.046715027666397
ACSF3	677.809202231393	0.584425287740795	0.203969078642934	2.86526414508095	0.00416661526068501	0.0319517993892804
ACSL1	8562.86953365056	-0.583116008646592	0.186677166341541	-3.12366006016897	0.00178616686444316	0.0176920520235833
ACSL3	284.207725251984	0.459131039440193	0.163968430086225	2.80011853012651	0.00510838453325111	0.0366364696367931
ACSL4	2518.36821887118	-1.45563012619073	0.521472283973533	-2.79138541189393	0.00524829371873964	0.0373074119561589
ACSM1	4952.59360155536	1.20964326223371	0.249448290009317	4.84927462196086	1.23913770266827e-06	0.000109193668936854
ACTR2	876.141082862407	-0.538322224451755	0.163663897583573	-3.28919347760777	0.00100474930068933	0.0120640728484491
ACTR3	1273.29186940572	-0.622532728606354	0.169691208462261	-3.66862098660111	0.000243862285940472	0.0044887640219991
ACTR8	279.652853576167	-0.392004413111515	0.130309574619831	-3.00825487501713	0.00262752673449089	0.0232743312651351
ACVR2A	164.830730062485	-0.571738597059111	0.197175490026483	-2.89964334300535	0.00373587482192487	0.0296491556131336
ADAM10	644.186477199027	-0.795647885546555	0.19457862326451	-4.0890816894359	4.33084325466076e-05	0.00133731410963879
ADAM15	55.9673814552674	0.687415689050092	0.241480199900321	2.8466751697814	0.00441784160399909	0.033188682950849
ADAM9	490.538396752887	-1.18522663578852	0.236587416704736	-5.00967740506544	5.4521348146888e-07	6.1924135639721e-05
ADAP2	121.172220265056	1.21989122716522	0.307982330385878	3.9609130356173	7.46637234531892e-05	0.00196761158608193
ADCK5	360.439142307066	0.425793324579503	0.131392958437877	3.24060992036205	0.0011927427703046	0.0134770264532648
ADCYAP1R1	59.706065266096	1.32049477745762	0.360992293938725	3.65795835431812	0.00025423234247093	0.00461631999839757
